Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
177,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,21548.50,21494.00,9/17/2024 8:48:00 AM,9/17/2024 8:59:00 AM,DAVWAPPB_V1-0250,Stop loss,($1962.00),$165240.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1962.00,$198.00,$2160.00,12,
178,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,49,21457.75,21477.75,9/17/2024 9:38:00 AM,9/17/2024 9:47:00 AM,DAVWAPPB_V1-0251,Stop loss,($1960.00),$163280.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$1323.00,$3283.00,10,
179,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,21699.50,21751.00,9/20/2024 8:01:00 AM,9/20/2024 1:22:00 PM,DAVWAPPB_V1-0254,Stop loss,($1957.00),$161323.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.00,$5168.00,$7125.00,322,
180,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,21755.75,21793.75,9/23/2024 9:08:00 AM,9/23/2024 9:29:00 AM,DAVWAPPB_V1-0255,Stop loss,($1976.00),$159347.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$273.00,$2249.00,22,
181,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,31,21806.00,21773.75,9/23/2024 9:34:00 AM,9/23/2024 10:13:00 AM,DAVWAPPB_V1-0256,Stop loss,($1999.50),$157348.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1999.50,$1457.00,$3456.50,40,
182,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,21780.75,21851.50,9/24/2024 9:02:00 AM,9/24/2024 1:56:00 PM,DAVWAPPB_V1-0258,FlattenStrategyPositionsLong,$4103.50,$161451.50,$0.00,$0.00,$0.00,$0.00,$0.00,$478.50,$7975.00,$3871.50,295,
183,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,21902.50,21949.25,9/30/2024 8:04:00 AM,9/30/2024 10:09:00 AM,DAVWAPPB_V1-0265,Stop loss,($1963.50),$159488.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.50,$3003.00,$4966.50,126,
184,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,8,21847.25,21671.25,10/1/2024 7:38:00 AM,10/1/2024 1:56:00 PM,DAVWAPPB_V1-0266,FlattenStrategyPositionsShort,$2816.00,$162304.00,$0.00,$0.00,$0.00,$0.00,$0.00,$208.00,$5212.00,$2396.00,379,
185,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,21576.50,21634.50,10/2/2024 7:42:00 AM,10/2/2024 7:58:00 AM,DAVWAPPB_V1-0267,Stop loss,($1972.00),$160332.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.00,$1343.00,$3315.00,17,
186,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,19,21681.75,21631.50,10/3/2024 7:39:00 AM,10/3/2024 8:43:00 AM,DAVWAPPB_V1-0269,Stop loss,($1909.50),$158422.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1909.50,$5196.50,$7106.00,65,
187,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,16,21730.75,21672.00,10/3/2024 9:35:00 AM,10/3/2024 10:44:00 AM,DAVWAPPB_V1-0271,Stop loss,($1880.00),$156542.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1880.00,$1040.00,$2920.00,70,
188,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,25,21871.75,21832.00,10/7/2024 8:20:00 AM,10/7/2024 9:03:00 AM,DAVWAPPB_V1-0272,Stop loss,($1987.50),$154555.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1987.50,$975.00,$2962.50,44,
189,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,21849.75,22026.00,10/8/2024 7:57:00 AM,10/8/2024 1:56:00 PM,DAVWAPPB_V1-0273,FlattenStrategyPositionsLong,$5287.50,$159842.50,$0.00,$0.00,$0.00,$0.00,$0.00,$307.50,$5497.50,$210.00,360,
190,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,27,22007.75,22177.50,10/9/2024 8:15:00 AM,10/9/2024 1:56:00 PM,DAVWAPPB_V1-0274,FlattenStrategyPositionsLong,$9166.50,$169009.00,$0.00,$0.00,$0.00,$0.00,$0.00,$661.50,$9612.00,$445.50,342,
191,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,15,22111.75,22175.00,10/11/2024 8:10:00 AM,10/11/2024 1:56:00 PM,DAVWAPPB_V1-0276,FlattenStrategyPositionsLong,$1897.50,$170906.50,$0.00,$0.00,$0.00,$0.00,$0.00,$517.50,$2587.50,$690.00,347,
192,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,21,22334.25,22286.75,10/14/2024 7:49:00 AM,10/14/2024 8:53:00 AM,DAVWAPPB_V1-0278,Stop loss,($1995.00),$168911.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$2068.50,$4063.50,65,
193,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,43,22291.25,22314.00,10/14/2024 8:58:00 AM,10/14/2024 10:37:00 AM,DAVWAPPB_V1-0279,Stop loss,($1956.50),$166955.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1956.50,$5396.50,$7353.00,100,
194,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,22281.75,22037.75,10/15/2024 8:16:00 AM,10/15/2024 1:56:00 PM,DAVWAPPB_V1-0280,FlattenStrategyPositionsShort,$9760.00,$176715.00,$0.00,$0.00,$0.00,$0.00,$0.00,$310.00,$12970.00,$3210.00,341,
195,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,21988.75,22035.25,10/16/2024 7:39:00 AM,10/16/2024 8:25:00 AM,DAVWAPPB_V1-0281,Stop loss,($1953.00),$174762.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1953.00,$3360.00,$5313.00,47,
196,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,20,21953.25,22001.75,10/16/2024 8:45:00 AM,10/16/2024 8:52:00 AM,DAVWAPPB_V1-0282,Stop loss,($1940.00),$172822.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1940.00,$140.00,$2080.00,8,
197,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,36,22169.00,22141.25,10/17/2024 9:35:00 AM,10/17/2024 12:06:00 PM,DAVWAPPB_V1-0284,Stop loss,($1998.00),$170824.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1998.00,$4572.00,$6570.00,152,
198,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,22218.25,22184.75,10/18/2024 8:12:00 AM,10/18/2024 8:17:00 AM,DAVWAPPB_V1-0285,Stop loss,($1943.00),$168881.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1943.00,$275.50,$2218.50,6,
199,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,36,22194.75,22167.00,10/21/2024 7:51:00 AM,10/21/2024 8:40:00 AM,DAVWAPPB_V1-0286,Stop loss,($1998.00),$166883.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1998.00,$4536.00,$6534.00,50,
200,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,32,22136.00,22273.50,10/22/2024 7:43:00 AM,10/22/2024 1:56:00 PM,DAVWAPPB_V1-0287,FlattenStrategyPositionsLong,$8800.00,$175683.00,$0.00,$0.00,$0.00,$0.00,$0.00,$464.00,$10848.00,$2048.00,374,
201,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,70,22136.25,22122.25,10/23/2024 8:44:00 AM,10/23/2024 8:53:00 AM,DAVWAPPB_V1-0291,Stop loss,($1960.00),$173723.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$3535.00,$5495.00,10,
202,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,30,22094.00,21902.75,10/23/2024 9:01:00 AM,10/23/2024 1:56:00 PM,DAVWAPPB_V1-0292,FlattenStrategyPositionsShort,$11475.00,$185198.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1665.00,$18690.00,$7215.00,296,
203,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,58,22020.00,22037.25,10/24/2024 9:00:00 AM,10/24/2024 9:03:00 AM,DAVWAPPB_V1-0293,Stop loss,($2001.00),$183197.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2001.00,$812.00,$2813.00,4,
204,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,48,22068.75,22048.25,10/24/2024 9:20:00 AM,10/24/2024 9:23:00 AM,DAVWAPPB_V1-0294,Stop loss,($1968.00),$181229.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.00,$240.00,$2208.00,4,
205,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,39,22258.50,22233.25,10/25/2024 7:40:00 AM,10/25/2024 11:36:00 AM,DAVWAPPB_V1-0295,Stop loss,($1969.50),$179259.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.50,$11895.00,$13864.50,237,
206,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,30,22267.25,22300.00,10/28/2024 7:46:00 AM,10/28/2024 8:22:00 AM,DAVWAPPB_V1-0296,Stop loss,($1965.00),$177294.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1965.00,$2145.00,$4110.00,37,
207,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,45,22249.00,22271.25,10/28/2024 9:09:00 AM,10/28/2024 9:14:00 AM,DAVWAPPB_V1-0297,Stop loss,($2002.50),$175292.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2002.50,$225.00,$2227.50,6,
208,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,22242.75,22414.75,10/29/2024 8:05:00 AM,10/29/2024 1:56:00 PM,DAVWAPPB_V1-0299,FlattenStrategyPositionsLong,$6880.00,$182172.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1130.00,$8290.00,$1410.00,352,
209,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,22255.75,22335.25,10/30/2024 7:45:00 AM,10/30/2024 7:57:00 AM,DAVWAPPB_V1-0300,Stop loss,($1908.00),$180264.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1908.00,$186.00,$2094.00,13,
210,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,32,22338.00,22307.00,10/30/2024 8:01:00 AM,10/30/2024 11:35:00 AM,DAVWAPPB_V1-0301,Stop loss,($1984.00),$178280.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1984.00,$4160.00,$6144.00,215,
211,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,21926.25,21746.25,10/31/2024 7:48:00 AM,10/31/2024 1:56:00 PM,DAVWAPPB_V1-0302,FlattenStrategyPositionsShort,$4680.00,$182960.00,$0.00,$0.00,$0.00,$0.00,$0.00,$344.50,$5590.00,$910.00,369,
212,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,21921.75,22025.50,11/5/2024 7:38:00 AM,11/5/2024 1:56:00 PM,DAVWAPPB_V1-0305,FlattenStrategyPositionsLong,$4565.00,$187525.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1133.00,$6809.00,$2244.00,379,
213,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,22481.50,22413.25,11/6/2024 7:40:00 AM,11/6/2024 7:47:00 AM,DAVWAPPB_V1-0306,Stop loss,($1911.00),$185614.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1911.00,$805.00,$2716.00,8,
214,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,22360.75,22406.25,11/6/2024 7:59:00 AM,11/6/2024 8:02:00 AM,DAVWAPPB_V1-0307,Stop loss,($1911.00),$183703.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1911.00,$504.00,$2415.00,4,
215,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,22943.50,22900.75,11/11/2024 7:43:00 AM,11/11/2024 1:56:00 PM,DAVWAPPB_V1-0308,FlattenStrategyPositionsShort,$1795.50,$185498.50,$0.00,$0.00,$0.00,$0.00,$0.00,$483.00,$5953.50,$4158.00,374,
216,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,22884.50,22890.50,11/12/2024 9:00:00 AM,11/12/2024 1:56:00 PM,DAVWAPPB_V1-0310,FlattenStrategyPositionsShort,($312.00),$185186.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1560.00,$6565.00,$6877.00,297,
217,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,26,22813.00,22850.50,11/13/2024 8:06:00 AM,11/13/2024 9:21:00 AM,DAVWAPPB_V1-0311,Stop loss,($1950.00),$183236.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1950.00,$2704.00,$4654.00,76,
218,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,34,22833.50,22804.50,11/14/2024 8:48:00 AM,11/14/2024 8:57:00 AM,DAVWAPPB_V1-0312,Stop loss,($1972.00),$181264.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1972.00,$578.00,$2550.00,10,
219,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,25,22402.00,22441.75,11/15/2024 7:41:00 AM,11/15/2024 7:50:00 AM,DAVWAPPB_V1-0313,Stop loss,($1987.50),$179277.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1987.50,$575.00,$2562.50,10,
220,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,31,22375.50,22204.25,11/15/2024 8:05:00 AM,11/15/2024 1:56:00 PM,DAVWAPPB_V1-0314,FlattenStrategyPositionsShort,$10617.50,$189894.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1116.00,$16538.50,$5921.00,352,
221,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,21,22213.75,22259.75,11/18/2024 7:51:00 AM,11/18/2024 8:03:00 AM,DAVWAPPB_V1-0315,Stop loss,($1932.00),$187962.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1932.00,$409.50,$2341.50,13,
222,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,22283.25,22234.25,11/19/2024 7:44:00 AM,11/19/2024 7:51:00 AM,DAVWAPPB_V1-0316,Stop loss,($1960.00),$186002.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$280.00,$2240.00,8,
223,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,22314.75,22456.00,11/19/2024 8:34:00 AM,11/19/2024 1:56:00 PM,DAVWAPPB_V1-0317,FlattenStrategyPositionsLong,$5085.00,$191087.50,$0.00,$0.00,$0.00,$0.00,$0.00,$486.00,$6525.00,$1440.00,323,
224,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,22383.25,22441.75,11/20/2024 7:40:00 AM,11/20/2024 1:41:00 PM,DAVWAPPB_V1-0318,Stop loss,($1989.00),$189098.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1989.00,$6885.00,$8874.00,362,
225,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,10,22352.25,22445.25,11/21/2024 8:01:00 AM,11/21/2024 9:07:00 AM,DAVWAPPB_V1-0319,Stop loss,($1860.00),$187238.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1860.00,$2695.00,$4555.00,67,
226,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,22551.00,22513.75,11/22/2024 7:46:00 AM,11/22/2024 7:51:00 AM,DAVWAPPB_V1-0320,Stop loss,($1937.00),$185301.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1937.00,$1339.00,$3276.00,6,
227,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,20,22538.25,22489.25,11/22/2024 8:45:00 AM,11/22/2024 9:16:00 AM,DAVWAPPB_V1-0323,Stop loss,($1960.00),$183341.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1960.00,$700.00,$2660.00,32,
228,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,51,22477.75,22497.00,11/22/2024 9:26:00 AM,11/22/2024 9:39:00 AM,DAVWAPPB_V1-0324,Stop loss,($1963.50),$181378.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.50,$2550.00,$4513.50,14,
229,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,8,22630.00,22578.25,11/25/2024 7:56:00 AM,11/25/2024 1:56:00 PM,DAVWAPPB_V1-0325,FlattenStrategyPositionsShort,$828.00,$182206.00,$0.00,$0.00,$0.00,$0.00,$0.00,$572.00,$2340.00,$1512.00,361,
230,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,27,22693.50,22657.00,11/26/2024 8:46:00 AM,11/26/2024 8:52:00 AM,DAVWAPPB_V1-0327,Stop loss,($1971.00),$180235.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1971.00,$364.50,$2335.50,7,
231,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,40,22640.25,22665.25,11/26/2024 9:20:00 AM,11/26/2024 9:22:00 AM,DAVWAPPB_V1-0328,Stop loss,($2000.00),$178235.00,$0.00,$0.00,$0.00,$0.00,$0.00,$2000.00,$120.00,$2120.00,3,
232,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,19,22544.25,22501.50,11/27/2024 7:56:00 AM,11/27/2024 1:56:00 PM,DAVWAPPB_V1-0330,FlattenStrategyPositionsShort,$1624.50,$179859.50,$0.00,$0.00,$0.00,$0.00,$0.00,$883.50,$6298.50,$4674.00,361,
233,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,101,22585.25,22595.00,11/28/2024 9:40:00 AM,11/28/2024 10:04:00 AM,DAVWAPPB_V1-0332,Stop loss,($1969.50),$177890.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1969.50,$707.00,$2676.50,25,
234,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,26,22584.00,22919.25,11/29/2024 7:48:00 AM,12/2/2024 1:56:00 PM,DAVWAPPB_V1-0333,FlattenStrategyPositionsLong,$17433.00,$195323.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1456.00,$19708.00,$2275.00,1524,
235,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,67,23212.50,23227.25,12/5/2024 7:56:00 AM,12/5/2024 8:03:00 AM,DAVWAPPB_V1-0337,Stop loss,($1976.50),$193346.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.50,$1507.50,$3484.00,8,
236,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,30,23222.50,23255.25,12/10/2024 7:58:00 AM,12/10/2024 8:01:00 AM,DAVWAPPB_V1-0340,Stop loss,($1965.00),$191381.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1965.00,$420.00,$2385.00,4,
237,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,42,23283.25,23259.50,12/10/2024 8:08:00 AM,12/10/2024 8:31:00 AM,DAVWAPPB_V1-0341,Stop loss,($1995.00),$189386.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1995.00,$2268.00,$4263.00,24,
238,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,36,23223.25,23096.75,12/10/2024 8:57:00 AM,12/10/2024 1:56:00 PM,DAVWAPPB_V1-0342,FlattenStrategyPositionsShort,$9108.00,$198494.50,$0.00,$0.00,$0.00,$0.00,$0.00,$684.00,$12024.00,$2916.00,300,
239,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,37,23327.25,23496.75,12/11/2024 7:45:00 AM,12/11/2024 1:56:00 PM,DAVWAPPB_V1-0343,FlattenStrategyPositionsLong,$12543.00,$211037.50,$0.00,$0.00,$0.00,$0.00,$0.00,$111.00,$14504.00,$1961.00,372,
240,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,38,23413.50,23387.75,12/12/2024 8:32:00 AM,12/12/2024 9:46:00 AM,DAVWAPPB_V1-0344,Stop loss,($1957.00),$209080.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.00,$2261.00,$4218.00,75,
241,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,23546.00,23503.00,12/13/2024 7:42:00 AM,12/13/2024 8:30:00 AM,DAVWAPPB_V1-0345,Stop loss,($1978.00),$207102.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1978.00,$3013.00,$4991.00,49,
242,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,11,23010.75,22792.75,12/19/2024 7:42:00 AM,12/19/2024 1:56:00 PM,DAVWAPPB_V1-0347,FlattenStrategyPositionsShort,$4796.00,$211898.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1743.50,$5082.00,$286.00,375,
243,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,29,22690.50,22656.25,12/20/2024 7:46:00 AM,12/20/2024 7:48:00 AM,DAVWAPPB_V1-0348,Stop loss,($1986.50),$209912.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1986.50,$638.00,$2624.50,3,
244,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,8,22762.25,22983.75,12/20/2024 8:16:00 AM,12/20/2024 1:56:00 PM,DAVWAPPB_V1-0349,FlattenStrategyPositionsLong,$3544.00,$213456.00,$0.00,$0.00,$0.00,$0.00,$0.00,$348.00,$7468.00,$3924.00,341,
245,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,22989.00,23051.50,12/23/2024 7:52:00 AM,12/23/2024 7:58:00 AM,DAVWAPPB_V1-0350,Stop loss,($1875.00),$211581.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1875.00,$412.50,$2287.50,7,
246,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,31,23037.50,23167.50,12/23/2024 9:19:00 AM,12/23/2024 1:56:00 PM,DAVWAPPB_V1-0351,FlattenStrategyPositionsLong,$8060.00,$219641.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1131.50,$9672.00,$1612.00,278,
247,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,22,23291.25,23452.00,12/24/2024 7:46:00 AM,12/26/2024 1:56:00 PM,DAVWAPPB_V1-0352,FlattenStrategyPositionsLong,$7073.00,$226714.00,$0.00,$0.00,$0.00,$0.00,$0.00,$913.00,$10395.00,$3322.00,1526,
248,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,23136.50,23093.75,12/27/2024 7:41:00 AM,12/27/2024 1:56:00 PM,DAVWAPPB_V1-0353,FlattenStrategyPositionsShort,$1026.00,$227740.00,$0.00,$0.00,$0.00,$0.00,$0.00,$630.00,$5322.00,$4296.00,376,
249,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,14,22725.75,22793.75,12/30/2024 7:47:00 AM,12/30/2024 8:41:00 AM,DAVWAPPB_V1-0354,Stop loss,($1904.00),$225836.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1904.00,$1582.00,$3486.00,55,
250,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,18,22778.25,22724.25,12/30/2024 8:44:00 AM,12/30/2024 8:53:00 AM,DAVWAPPB_V1-0355,Stop loss,($1944.00),$223892.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1944.00,$1485.00,$3429.00,10,
251,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,9,22795.00,22629.00,12/31/2024 7:43:00 AM,12/31/2024 1:56:00 PM,DAVWAPPB_V1-0356,FlattenStrategyPositionsShort,$2988.00,$226880.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1624.50,$3541.50,$553.50,374,
252,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,8,22614.75,22728.75,1/2/2025 7:40:00 AM,1/2/2025 7:51:00 AM,DAVWAPPB_V1-0357,Stop loss,($1824.00),$225056.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1824.00,$508.00,$2332.00,12,
253,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,13,22649.25,22725.25,1/2/2025 8:36:00 AM,1/2/2025 8:52:00 AM,DAVWAPPB_V1-0358,Stop loss,($1976.00),$223080.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1976.00,$611.00,$2587.00,17,
254,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,14,23210.50,23141.50,1/6/2025 7:38:00 AM,1/6/2025 11:46:00 AM,DAVWAPPB_V1-0359,Stop loss,($1932.00),$221148.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1932.00,$2884.00,$4816.00,249,
255,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,15,23130.25,23195.50,1/7/2025 7:40:00 AM,1/7/2025 7:46:00 AM,DAVWAPPB_V1-0360,Stop loss,($1957.50),$219190.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1957.50,$562.50,$2520.00,7,
256,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,22,22134.25,22178.00,1/13/2025 7:42:00 AM,1/13/2025 7:44:00 AM,DAVWAPPB_V1-0362,Stop loss,($1925.00),$217265.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1925.00,$715.00,$2640.00,3,
257,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,11,22242.75,22155.25,1/13/2025 7:57:00 AM,1/13/2025 8:26:00 AM,DAVWAPPB_V1-0363,Stop loss,($1925.00),$215340.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1925.00,$649.00,$2574.00,30,
258,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,17,22134.25,22192.00,1/13/2025 8:30:00 AM,1/13/2025 8:32:00 AM,DAVWAPPB_V1-0364,Stop loss,($1963.50),$213377.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1963.50,$127.50,$2091.00,3,
259,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,23,22534.50,22492.50,1/14/2025 7:43:00 AM,1/14/2025 7:48:00 AM,DAVWAPPB_V1-0365,Stop loss,($1932.00),$211445.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1932.00,$517.50,$2449.50,6,
260,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,22422.00,22504.25,1/14/2025 7:56:00 AM,1/14/2025 8:12:00 AM,DAVWAPPB_V1-0366,Stop loss,($1974.00),$209471.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1974.00,$954.00,$2928.00,17,
261,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,17,22522.75,22464.00,1/14/2025 8:17:00 AM,1/14/2025 8:23:00 AM,DAVWAPPB_V1-0367,Stop loss,($1997.50),$207473.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1997.50,$136.00,$2133.50,7,
262,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,23,22409.50,22310.75,1/14/2025 8:36:00 AM,1/14/2025 1:56:00 PM,DAVWAPPB_V1-0368,FlattenStrategyPositionsShort,$4542.50,$212016.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1265.00,$10108.50,$5566.00,321,
263,MNQ SEP26,Backtest,DA--VWAPPB_V1,Long,24,22724.25,22683.25,1/15/2025 7:47:00 AM,1/15/2025 9:52:00 AM,DAVWAPPB_V1-0369,Stop loss,($1968.00),$210048.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1968.00,$4836.00,$6804.00,126,
264,MNQ SEP26,Backtest,DA--VWAPPB_V1,Short,12,22928.75,23011.75,1/17/2025 7:44:00 AM,1/17/2025 9:00:00 AM,DAVWAPPB_V1-0371,Stop loss,($1992.00),$208056.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1992.00,$750.00,$2742.00,77,
